Country Name,Country Code,Indicator Name,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2009,2018,2020,2021
Nicaragua,NIC,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,06509999931",,,,,"0,03492999822",,,,,,,
Países Bajos,NLD,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,840929985","1,844769955","1,742059946","1,822819948","1,789800048","1,796090007","1,745429993","1,783900023","1,789010048","1,773880005","1,665699959","2,138799906","2,294229984",
Noruega,NOR,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,593500018",,"1,605350018",,"1,562590003","1,629699945","1,679579973","1,544160008","1,482390046","1,724720001","2,047810078","2,276010036",
Nepal,NPL,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2592400014",,,
Nauru,NRU,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nueva Zelandia,NZL,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,056489944",,"0,9638699889",,"1,100289941",,"1,148910046",,"1,120429993","1,252140045",,,
Miembros OCDE,OED,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,104832997","2,127391917","2,140683159","2,208722957","2,254272377","2,287548752","2,231696665","2,224337895","2,175308446","2,188489897","2,374513442","2,593014148","2,95364535",
Omán,OMN,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2182500064","0,3710300028",
Otros Estados pequeos,OSS,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,7265948826",,
Pakistán,PAK,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,1556500047","0,1091900021","0,1159000024","0,1156599969","0,1516499966","0,1988700032",,,"0,3984900117","0,4480600059",,,
Panamá,PAN,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3100999892","0,2991099954","0,2692199945","0,2720499933","0,3626399934","0,360740006","0,342200011","0,3210900128","0,2264599949","0,2318300009","0,132100001",,,
Perú,PER,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,08359999955","0,1007200032","0,09848999977","0,1126599982","0,1109599993","0,1061400026","0,1081300005","0,1557800025",,,"0,1268499941","0,1716700047",
Filipinas,PHL,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,1326300055","0,1252699941",,"0,1069199964","0,1090100035","0,3222199976",,
Palau,PLW,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua Nueva Guinea,PNG,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polonia,POL,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,6393700242","0,643149972","0,65970999","0,6805499792","0,6407799721","0,6215900183","0,5567499995","0,5380600095","0,5525000095","0,5627800226","0,6610599756","1,208909988","1,392050028",
previa al dividendo demográfico,PRE,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,4513100088",,,
"Corea, República Popular Democrática de",PRK,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,5494999886","0,563740015","0,6248599887","0,6812099814","0,7215600014","0,7648199797","0,7218300104","0,6980199814","0,7293000221","0,7575500011","1,580010056","1,349550009","1,61740005",
Paraguay,PRY,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,06699000299","0,07492999732","0,06134999916","0,06066000089","0,0609100014",,"0,1468400061",,
Ribera Occidental y Gaza,PSE,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,356460005",,,
Estados pequeos de las Islas del Pacfico,PSS,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
posterior al dividendo demográfico,PST,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,162409491","2,192263906","2,197358618","2,264780003","2,32552615","2,358743698","2,303065359","2,292008556","2,242988554","2,264110516","2,459973054","2,685828258","3,045516291",
Polinesia Francesa,PYF,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,5312899947",,
Rumania,ROU,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,6747199893","0,5745099783","0,4954099953","0,3983199894","0,3662599921","0,391290009","0,3772099912","0,3970800042","0,3894200027","0,412620008","0,4439499974","0,5011199713","0,4703299999",
Federación de Rusia,RUS,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,9659199715","1,043740034","0,9538300037","0,9962300062","1,04982996","1,176939964","1,246520042","1,286030054","1,151329994","1,067970037","1,251919985","0,9900199771","1,098029971",
Rwanda,RWA,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asia meridional,SAS,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,623488645","0,6173725889","0,6273142784","0,6507244422","0,6465125704","0,6537052392","0,6549051747","0,7192900181","0,7406261833","0,7697757262","0,7857764227","0,6391084209",,
Arabia Saudita,SAU,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0623300001","0,05314999819","0,04230000079","0,07338000089",,"0,5223199725",
Sudán,SDN,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,5300700068","0,4727700055","0,3748300076","0,3224700093","0,2808000147","0,2382500023","0,224999994",,,,
Senegal,SEN,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Singapur,SGP,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,319910049","1,415639997","1,737069964","1,816239953","1,816990018","2,009299994","2,032819986","1,996790051","2,078589916","2,148060083","2,127899885","1,813910007",,
Islas Salomón,SLB,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leona,SLE,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0881799981",,,,,,,,"0,09089999646","0,1653099954",,
San Marino,SMR,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,7091500163","0,753009975","0,9468200207","0,8542400002","0,3040100038","0,639680028","0,4913800061","0,289530009","0,3953000009","0,8173000216","0,9189100266","0,9059500098",
África al sur del Sahara (excluido altos ingresos),SSA,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudán del Sur,SSD,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
África al sur del Sahara,SSF,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pequeños Estados,SST,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santo Tomé y Príncipe,STP,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
República Eslovaca,SVK,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,8896300197","1,051079988","0,765410006","0,644749999","0,6380599737","0,6246500015","0,5631399751","0,5614600182","0,5006899834","0,4933199883","0,4727199972","0,8396999836","0,9110900164",
Eslovenia,SVN,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,264729977","1,246430039","1,305150032","1,336879969","1,359820008","1,467669964","1,443249941","1,247910023","1,37026","1,417780042","1,811840057","1,946449995","2,147350073",
Suecia,SWE,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,273940086",,"3,38132",,"3,873800039",,"3,579479933","3,361289978","3,35958004","3,395279884","3,321059942","3,527220011",
Eswatini,SWZ,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sint Maarten (Dutch part),SXM,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,4252499938","0,4070700109","0,411830008","0,3465799987","0,3020899892",,,,
República Árabe Siria,SYR,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Islas Turcas y Caicos,TCA,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asia oriental y el Pacífico (BIRF y la AIF),TEA,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,4619412457","0,5633279483","0,6276404847","0,6941670368","0,7285966009","0,797672089","0,9094823077","1,003997165","1,105229755","1,177221455","1,400170817","1,91216224","2,246080944",
Europa y Asia central (BIRF y la AIF),TEC,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,7584307221","0,8014932176","0,6522166316","0,6783278871","0,6966620355","0,7769777604","0,7876964779","0,7865290842","0,7600127738","0,7506851986","0,8884861165","0,8935522695","0,9705226034",
Togo,TGO,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tailandia,THA,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,1191800013","0,102140002",,"0,2483599931","0,2447099984","0,2523100078","0,230550006","0,2453400046","0,2382799983","0,2188899964","0,2345499992","1,114060044",,
Tayikistán,TJK,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,0895299986","0,07067999989","0,06885000318","0,06696999818","0,09570000321","0,0857700035","0,09401000291","0,08902999759",
Turkmenistán,TKM,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
América Latina y el Caribe (BIRF y la AIF),TLA,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,5691025605","0,5416699295","0,5270531668","0,5631749726","0,5671619215","0,5951067301","0,7067709695","0,660892258",,
Timor-Leste,TLS,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oriente Medio y Norte de África (BIRF y la AIF),TMN,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asia meridional (BIRF y la AIF),TSA,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,623488645","0,6173725889","0,6273142784","0,6507244422","0,6465125704","0,6537052392","0,6549051747","0,7192900181","0,7406261833","0,7697757262","0,7857764227","0,6391084209",,
África al sur del Sahara (BIRF y la AIF),TSS,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trinidad y Tobago,TTO,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,1032499969","0,1155299991","0,1271499991","0,1229199991","0,1080000028","0,104170002","0,1317799985","0,1150100008","0,1144099981","0,1143099964","0,05665000156","0,08444999903",,
Túnez,TUN,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,54302001","0,6504399776","0,7309499979","0,7119500041","0,7064399719","0,7184000015",,
Turquía,TUR,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,4515900016","0,4916900098","0,3619799912","0,4555700123","0,4655799866","0,5224699974","0,5090399981","0,4653199911","0,4971300066","0,5638099909","0,8036199808","1,025169969","1,088930011",
Tuvalu,TUV,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanzanía,TZA,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uganda,UGA,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3675599992","0,2561199963","0,2605600059","0,21514","0,2554700077",,,
Ucrania,UKR,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,192299962","1,069929957","0,9696800113","0,9290400147","0,9894400239","0,9626899958","1,071660042","1,04392004","0,9951800108","0,8259599805","0,4711300135","0,4060800076",
Ingreso mediano alto,UMC,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,4901331912","0,5323180231",,"0,5738991367","0,6844063254","0,7175417949","0,7780889453","0,8202283521","0,8475000725","0,9026302575","1,194165113","1,607472503","1,99608404",
Uruguay,URY,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,2650099993","0,349940002","0,1918600053","0,2241699994","0,2092500031",,"0,2381799966",,,,"0,4125199914","0,3867299855",,
Estados Unidos,USA,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,450010061","2,479830027","2,504009962","2,549649954","2,628789902","2,648299932","2,559259892","2,564549923","2,502429962","2,516969919","2,812700033","3,000819921","3,450180054",
Uzbekistán,UZB,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,3606300056","0,3454400003","0,2935599983","0,2682499886","0,2704100013","0,237409994","0,2031500041","0,124499999","0,1391800046",
San Vicente y las Granadinas,VCT,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,04306000099","0,1202799976",,,,,,,
Venezuela,VEN,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,1890700012","0,2401400059",,,
Islas Vírgenes Británicas,VGB,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Islas Vírgenes (EE.UU.),VIR,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,06616999954","0,03776000068","0,03423999995","0,02936000004",,,,
Viet Nam,VNM,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,1927299947",,,,,,,
Vanuatu,VUT,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mundo,WLD,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,964183141","1,962477242","1,977615502","2,052260477","2,053112367","2,072232834","2,03674984","2,02544339","1,976836849","1,959222182","2,028012145","2,196332704","2,625843553",
Samoa,WSM,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kosovo,XKX,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep. del",YEM,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudáfrica,ZAF,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,5269399881",,,,"0,6422399879",,"0,6765000224","0,7268099785","0,7702400088","0,7499300241","0,6865699887",,
Zambia,ZMB,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0,01104000024","0,007369999774",,,,,"0,005439999979","0,008469999768","0,0222299993","0,02493000031",,,,
Zimbabwe,ZWE,Gasto en investigación y desarrollo (% del PIB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,